id,member_id,loan_amnt,loan_amnt_band,funded_amnt,funded_amnt_band,funded_amnt_inv,funded_amnt_inv_band,term,int_rate,int_rate_band,installment,installment_band,grade,sub_grade,emp_title,emp_length_years,emp_length_band,home_ownership,annual_inc,annual_inc_band,verification_status,dti,dti_band,purpose,issue_date,issue_month,issue_month_name,issue_year,loan_status_label,default_flag
1055725,1287293,8000,Medium,8000,Medium,8000,Medium,36 months,11.71,Medium,264.61,Medium,B,B3,Wal-Mart,9,Expert (7y+),MORTGAGE,35000,Low,Verified,9.7,Low,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1061814,1293438,10000,Medium,10000,Medium,10000,Medium,36 months,8.9,Low,317.54,Medium,A,A5,Renal Support Network,6,Senior (3-7y),RENT,24000,Low,Verified,7,Low,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1068232,1302622,12000,Medium,12000,Medium,12000,Medium,36 months,11.71,Medium,396.92,Medium,B,B3,"Avon Protection Systems, Inc.",2,Junior (1-3y),MORTGAGE,126000,High,Not Verified,13.32,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1068405,1302785,10000,Medium,10000,Medium,10000,Medium,36 months,7.9,Low,312.91,Medium,A,A4,RAM DME,1,Fresher (0-1y),RENT,43000,Low,Not Verified,25.26,High,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1068395,1302773,12000,Medium,12000,Medium,12000,Medium,36 months,9.91,Low,386.7,Medium,B,B1,samuraisushi restaurant,1,Fresher (0-1y),RENT,50000,Low,Not Verified,16.44,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1068202,1302588,25000,Very High,25000,High,23088.16106,High,60 months,13.49,Medium,575.12,High,C,C1,Midnight,10,Expert (7y+),MORTGAGE,67000,Medium,Verified,14.15,Medium,credit_card,12/1/2011,12,Dec,2011,Charged Off,1
1068006,1302360,19750,High,19750,High,19725,High,36 months,10.65,Medium,643.33,Very High,B,B2,"PACIFIC WOOD LAMINATES, INC.",4,Senior (3-7y),RENT,45000,Low,Verified,22.8,High,debt_consolidation,12/1/2011,12,Dec,2011,Charged Off,1
1068075,1302430,10000,Medium,10000,Medium,10000,Medium,36 months,9.91,Low,322.25,Medium,B,B1,Albert Einstein College of Medicine,3,Junior (1-3y),RENT,31200,Low,Source Verified,14.81,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1065642,1299748,13650,Medium,13650,Medium,13650,Medium,36 months,12.42,Medium,456.12,High,B,B4,MWH Americas,4,Senior (3-7y),RENT,66000,Medium,Verified,24.09,High,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1068179,1302564,28000,Very High,11800,Medium,11775,Medium,60 months,19.91,High,312.04,Medium,E,E4,American Airlines,10,Expert (7y+),RENT,52000,Medium,Verified,20.7,High,debt_consolidation,12/1/2011,12,Dec,2011,Charged Off,1
1068158,1302728,18000,High,18000,High,18000,High,36 months,7.9,Low,563.23,High,A,A4,United States Air Force,10,Expert (7y+),RENT,56964,Medium,Source Verified,27.55,High,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1068180,1302565,2500,Low,2500,Low,2500,Low,36 months,14.27,Medium,85.78,Low,C,C2,United states air force,7,Senior (3-7y),RENT,49500,Low,Source Verified,10.33,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1065673,1299784,21000,High,21000,High,20120.80657,High,60 months,20.3,High,559.89,High,E,E5,King Soopers (Kroger Co),10,Expert (7y+),RENT,70000,Medium,Verified,23.21,High,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1068159,1302729,35000,Very High,35000,High,35000,Very High,36 months,8.9,Low,1111.37,Very High,A,A5,City of Los Angeles,6,Senior (3-7y),MORTGAGE,125000,High,Verified,22.71,High,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1068165,1302549,10000,Medium,10000,Medium,10000,Medium,36 months,7.51,Low,311.11,Medium,A,A3,Malvern School of Medford,3,Junior (1-3y),RENT,33000,Low,Not Verified,9.75,Low,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1059689,1291305,7000,Medium,7000,Medium,7000,Medium,36 months,12.69,Medium,234.82,Medium,B,B5,Best Buy,1,Fresher (0-1y),RENT,30000,Low,Source Verified,15.8,Medium,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1066215,1300572,24000,High,24000,High,24000,High,36 months,15.96,High,843.3,Very High,C,C5,lafidale inc,8,Expert (7y+),MORTGAGE,90000,Medium,Source Verified,9.17,Low,home_improvement,12/1/2011,12,Dec,2011,Charged Off,1
1063270,1295780,10625,Medium,10625,Medium,10625,Medium,36 months,7.51,Low,330.56,Medium,A,A3,Dennis Alleman DMD,5,Senior (3-7y),MORTGAGE,23000,Low,Not Verified,18.89,Medium,medical,12/1/2011,12,Dec,2011,Fully Paid,0
1067931,1302311,5000,Medium,5000,Low,5000,Medium,36 months,14.65,Medium,172.48,Low,C,C3,Military,2,Junior (1-3y),RENT,24000,Low,Source Verified,18.3,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1067922,1302299,8850,Medium,8850,Medium,8850,Medium,36 months,6.62,Low,271.73,Medium,A,A2,Carroll County Public Schools,10,Expert (7y+),RENT,62000,Medium,Source Verified,17.71,Medium,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1067919,1302295,6375,Medium,6375,Medium,6375,Medium,36 months,7.51,Low,198.34,Low,A,A3,Dental TLC,4,Senior (3-7y),RENT,44000,Low,Source Verified,4.8,Low,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1068106,1302467,6000,Medium,6000,Medium,6000,Medium,36 months,11.71,Medium,198.46,Low,B,B3,Infosys Technologies Ltd.,1,Fresher (0-1y),RENT,90000,Medium,Not Verified,2.97,Low,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1068111,1302472,11100,Medium,11100,Medium,11100,Medium,36 months,6.62,Low,340.82,Medium,A,A2,Aetna,10,Expert (7y+),RENT,41000,Low,Verified,29.85,High,credit_card,12/1/2011,12,Dec,2011,Charged Off,1
1067655,1302044,10000,Medium,10000,Medium,10000,Medium,60 months,12.69,Medium,225.95,Medium,B,B5,Barnes and Noble,2,Junior (1-3y),MORTGAGE,56000,Medium,Source Verified,10.82,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1060662,1292431,6200,Medium,6200,Medium,6200,Medium,36 months,6.03,Low,188.71,Low,A,A1,WV State Tax Department,5,Senior (3-7y),MORTGAGE,26500,Low,Not Verified,18.2,Medium,small_business,12/1/2011,12,Dec,2011,Fully Paid,0
1061304,1293317,15000,High,15000,Medium,15000,High,36 months,18.64,High,547.12,High,E,E1,Norfolk Southern,1,Fresher (0-1y),RENT,54000,Medium,Not Verified,19.69,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1068095,1302453,4200,Low,4200,Low,4200,Low,36 months,11.71,Medium,138.92,Low,B,B3,Search for Common Ground,2,Junior (1-3y),RENT,53000,Medium,Not Verified,16.91,Medium,other,12/1/2011,12,Dec,2011,Fully Paid,0
1067182,1301537,14000,Medium,14000,Medium,14000,Medium,36 months,14.27,Medium,480.33,High,C,C2,Kazork,4,Senior (3-7y),RENT,52800,Medium,Not Verified,7.36,Low,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
822464,1030901,8875,Medium,8875,Medium,8875,Medium,36 months,7.51,Low,276.11,Medium,A,A3,Ashbrook Village Senior Community,1,Fresher (0-1y),MORTGAGE,38000,Low,Not Verified,23.53,High,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1063526,1296092,13500,Medium,13500,Medium,13500,Medium,36 months,9.91,Low,435.04,High,B,B1,Bank of the West,7,Senior (3-7y),RENT,38000,Low,Verified,12.38,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1068091,1302450,12000,Medium,12000,Medium,12000,Medium,36 months,9.91,Low,386.7,Medium,B,B1,Luxottica Retail,2,Junior (1-3y),RENT,42000,Low,Not Verified,7.83,Low,debt_consolidation,12/1/2011,12,Dec,2011,Charged Off,1
1068090,1302449,16000,High,16000,High,15975,High,60 months,19.91,High,423.11,High,E,E4,Energy Northwest,4,Senior (3-7y),RENT,55000,Medium,Verified,15.8,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1068082,1270159,21600,High,21600,High,20498.26578,High,60 months,19.42,High,565.32,High,E,E3,State of Georgia/United States Air Force,8,Expert (7y+),MORTGAGE,60000,Medium,Source Verified,16.74,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1068078,1302434,6000,Medium,6000,Medium,6000,Medium,36 months,10.65,Medium,195.44,Low,B,B2,Medin Corporation,6,Senior (3-7y),MORTGAGE,87000,Medium,Not Verified,12.86,Medium,home_improvement,12/1/2011,12,Dec,2011,Fully Paid,0
1057633,1289398,8450,Medium,8450,Medium,8425,Medium,60 months,16.77,High,208.97,Medium,D,D2,Best Buy,5,Senior (3-7y),OWN,25000,Low,Verified,22.51,High,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1046204,1276836,20000,High,20000,High,18590.33777,High,60 months,13.49,Medium,460.1,High,C,C1,The McGraw-Hill Companies,1,Fresher (0-1y),RENT,82000,Medium,Not Verified,17.68,Medium,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1067794,1302151,10000,Medium,10000,Medium,10000,Medium,36 months,11.71,Medium,330.76,Medium,B,B3,karl strauss brewing company,8,Expert (7y+),RENT,60000,Medium,Not Verified,22.08,High,debt_consolidation,12/1/2011,12,Dec,2011,Charged Off,1
1067816,1302174,12000,Medium,12000,Medium,12000,Medium,36 months,16.29,High,423.61,High,D,D1,buckhead family dentistry,5,Senior (3-7y),MORTGAGE,80000,Medium,Verified,18.18,Medium,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1068018,1302371,13475,Medium,13475,Medium,13450,Medium,60 months,13.49,Medium,309.99,Medium,C,C1,vons,10,Expert (7y+),RENT,25000,Low,Verified,21.89,High,credit_card,12/1/2011,12,Dec,2011,Charged Off,1
1052996,1284571,7200,Medium,7200,Medium,7200,Medium,36 months,12.42,Medium,240.59,Medium,B,B4,"Marks & Sokolov, LLC",5,Senior (3-7y),RENT,48000,Low,Not Verified,17.43,Medium,major_purchase,12/1/2011,12,Dec,2011,Fully Paid,0
1067818,1247741,5600,Medium,5600,Medium,5600,Medium,36 months,14.65,Medium,193.17,Low,C,C3,O'Reilly Auto Parts,1,Fresher (0-1y),MORTGAGE,85000,Medium,Not Verified,12.24,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Charged Off,1
1064842,1298688,12000,Medium,12000,Medium,11975,Medium,36 months,14.27,Medium,411.71,High,C,C2,Rite aid,1,Fresher (0-1y),RENT,57000,Medium,Verified,10.86,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1067109,1301487,8500,Medium,8500,Medium,8500,Medium,36 months,6.03,Low,258.71,Medium,A,A1,CVS/pharmacy,2,Junior (1-3y),RENT,25000,Low,Not Verified,1.73,Low,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1067971,1302322,8000,Medium,8000,Medium,8000,Medium,36 months,9.91,Low,257.8,Medium,B,B1,PNC Financial Services,2,Junior (1-3y),RENT,34000,Low,Source Verified,18.28,Medium,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1057518,1289083,8000,Medium,8000,Medium,8000,Medium,36 months,12.42,Medium,267.33,Medium,B,B4,City of Hillsboro,10,Expert (7y+),RENT,40000,Low,Not Verified,15,Medium,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1067473,1301868,16000,High,16000,High,8150,Medium,60 months,15.27,High,382.92,Medium,C,C4,US Army,10,Expert (7y+),RENT,42656.4,Low,Source Verified,17.44,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1062177,1294027,15000,High,15000,Medium,15000,High,36 months,17.27,High,536.81,High,D,D3,Senior Dental Insurance Solutions,2,Junior (1-3y),MORTGAGE,44400,Low,Source Verified,3.59,Low,house,12/1/2011,12,Dec,2011,Fully Paid,0
1067447,1301839,10000,Medium,10000,Medium,10000,Medium,36 months,9.91,Low,322.25,Medium,B,B1,Upper Valley Food Co-op,2,Junior (1-3y),OWN,30000,Low,Not Verified,11.24,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1059412,1291030,10000,Medium,10000,Medium,10000,Medium,36 months,6.62,Low,307.04,Medium,A,A2,Marshall Realty,5,Senior (3-7y),MORTGAGE,70000,Medium,Not Verified,16.78,Medium,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1062608,1294481,8000,Medium,8000,Medium,8000,Medium,36 months,14.65,Medium,275.96,Medium,C,C3,Studio 94 Corp,3,Junior (1-3y),RENT,28000,Low,Not Verified,12.6,Medium,car,12/1/2011,12,Dec,2011,Fully Paid,0
1067664,1302055,22000,High,22000,High,22000,High,36 months,9.91,Low,708.95,Very High,B,B1,St john hospital,2,Junior (1-3y),MORTGAGE,50000,Low,Verified,13.22,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1067441,1301833,6000,Medium,6000,Medium,6000,Medium,36 months,14.27,Medium,205.86,Medium,C,C2,American Airlines,10,Expert (7y+),MORTGAGE,94800,Medium,Verified,24.53,High,car,12/1/2011,12,Dec,2011,Fully Paid,0
1067654,1302043,16000,High,16000,High,15975,High,60 months,9.91,Low,339.25,Medium,B,B1,Indian river county clerk of court,10,Expert (7y+),OWN,40000,Low,Verified,9.39,Low,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1062288,1294350,13500,Medium,13500,Medium,13500,Medium,36 months,9.91,Low,435.04,High,B,B1,Feld Entertainment,2,Junior (1-3y),MORTGAGE,36000,Low,Source Verified,22.93,High,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1067434,1301822,25000,Very High,25000,High,25000,Very High,36 months,12.42,Medium,835.39,Very High,B,B4,McGraw- Hill,2,Junior (1-3y),RENT,225000,Very High,Verified,8.32,Low,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1067419,1301804,10000,Medium,10000,Medium,10000,Medium,36 months,13.49,Medium,339.31,Medium,C,C1,Samsung Information Systems America,2,Junior (1-3y),RENT,45900,Low,Verified,24.97,High,small_business,12/1/2011,12,Dec,2011,Fully Paid,0
1067601,1301984,2500,Low,2500,Low,2500,Low,36 months,13.49,Medium,84.83,Low,C,C1,Bartell Drugs,4,Senior (3-7y),RENT,27200,Low,Not Verified,6.44,Low,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1067579,1301961,7325,Medium,7325,Medium,7325,Medium,36 months,12.69,Medium,245.72,Medium,B,B5,Sensus Healthcare,1,Fresher (0-1y),RENT,42000,Low,Not Verified,22.57,High,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1067563,1301944,4000,Low,4000,Low,4000,Low,36 months,12.42,Medium,133.67,Low,B,B4,walgreens,5,Senior (3-7y),RENT,135000,High,Verified,12.12,Medium,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1067364,1301744,10000,Medium,10000,Medium,10000,Medium,36 months,13.49,Medium,339.31,Medium,C,C1,Edgestone Real Estate,5,Senior (3-7y),RENT,65000,Medium,Not Verified,6.92,Low,small_business,12/1/2011,12,Dec,2011,Charged Off,1
1067152,1301933,7750,Medium,7750,Medium,7750,Medium,36 months,17.27,High,277.36,Medium,D,D3,US Bank,1,Fresher (0-1y),RENT,24000,Low,Not Verified,16.1,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Charged Off,1
1062471,1294536,20000,High,20000,High,20000,High,60 months,20.89,High,539.84,High,F,F1,Independent Imaging,6,Senior (3-7y),RENT,70000,Medium,Source Verified,16.63,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Charged Off,1
1066842,1301036,9600,Medium,9600,Medium,9600,Medium,36 months,12.42,Medium,320.79,Medium,B,B4,Express LLC,10,Expert (7y+),RENT,65000,Medium,Verified,11.65,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1067126,1301506,21000,High,21000,High,21000,High,60 months,11.71,Medium,464.07,High,B,B3,Calix,3,Junior (1-3y),RENT,60000,Medium,Not Verified,6.62,Low,debt_consolidation,12/1/2011,12,Dec,2011,Charged Off,1
1067326,1301703,14000,Medium,14000,Medium,14000,Medium,36 months,10.65,Medium,456.03,High,B,B2,MetLife,3,Junior (1-3y),RENT,30000,Low,Source Verified,15.52,Medium,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1066789,1300973,13350,Medium,13350,Medium,13350,Medium,36 months,12.42,Medium,446.1,High,B,B4,Cajon Valley Union School District,10,Expert (7y+),RENT,43000,Low,Not Verified,20.57,High,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1067324,1301699,15000,High,15000,Medium,15000,High,36 months,16.77,High,533.08,High,D,D2,Schneider National Inc,10,Expert (7y+),RENT,42000,Low,Verified,19.63,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Charged Off,1
1067102,1301481,15000,High,15000,Medium,15000,High,36 months,17.27,High,536.81,High,D,D3,Santa Clara County Public Defender,8,Expert (7y+),RENT,75000,Medium,Source Verified,16.03,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Charged Off,1
1067084,1301459,35000,Very High,35000,High,35000,Very High,36 months,10.65,Medium,1140.07,Very High,B,B2,baylor college of medicine,2,Junior (1-3y),MORTGAGE,168000,Very High,Verified,3.17,Low,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1067090,1301465,9000,Medium,9000,Medium,9000,Medium,36 months,10.65,Medium,293.16,Medium,B,B2,,9,Expert (7y+),MORTGAGE,74000,Medium,Source Verified,8.89,Low,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1060875,1292842,22475,High,22475,High,22425,High,60 months,15.27,High,537.87,High,C,C4,EDIT,7,Senior (3-7y),MORTGAGE,52000,Medium,Verified,15.23,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1067265,1301632,16000,High,16000,High,16000,High,36 months,12.69,Medium,536.72,High,B,B5,Marsh,1,Fresher (0-1y),RENT,58500,Medium,Source Verified,20.64,High,debt_consolidation,12/1/2011,12,Dec,2011,Charged Off,1
1067287,1301658,13500,Medium,13500,Medium,13500,Medium,36 months,12.69,Medium,452.86,High,B,B5,AAVMC,5,Senior (3-7y),RENT,71000,Medium,Source Verified,11.97,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1067066,1301436,24000,High,24000,High,24000,High,36 months,12.69,Medium,805.08,Very High,B,B5,State of Washington,10,Expert (7y+),RENT,75000,Medium,Verified,11.6,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1067283,1301654,12000,Medium,12000,Medium,12000,Medium,36 months,10.65,Medium,390.88,Medium,B,B2,PURE FLO WATER COMPANY,5,Senior (3-7y),RENT,60000,Medium,Not Verified,10.84,Medium,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1067266,1301634,8400,Medium,8400,Medium,8150,Medium,60 months,16.77,High,207.73,Medium,D,D2,City of new york,5,Senior (3-7y),RENT,87996,Medium,Not Verified,11.35,Medium,major_purchase,12/1/2011,12,Dec,2011,Fully Paid,0
1066635,1300826,28000,Very High,28000,High,27975,Very High,60 months,17.58,High,704.64,Very High,D,D4,Cisco Systems Inc.,5,Senior (3-7y),MORTGAGE,140000,High,Verified,12.07,Medium,home_improvement,12/1/2011,12,Dec,2011,Fully Paid,0
1067026,1301392,14000,Medium,14000,Medium,14000,Medium,36 months,6.62,Low,429.86,High,A,A2,US Air Force,10,Expert (7y+),RENT,66000,Medium,Source Verified,11.15,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1067038,1301405,12000,Medium,12000,Medium,12000,Medium,36 months,14.27,Medium,411.71,High,C,C2,Corning Inc.,8,Expert (7y+),MORTGAGE,70000,Medium,Not Verified,8.4,Low,other,12/1/2011,12,Dec,2011,Charged Off,1
1067030,1301397,25000,Very High,25000,High,25000,Very High,36 months,11.71,Medium,826.9,Very High,B,B3,UPS,10,Expert (7y+),MORTGAGE,100000,Medium,Verified,6.88,Low,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1065350,1299445,9000,Medium,9000,Medium,9000,Medium,36 months,12.69,Medium,301.91,Medium,B,B5,Gilbert Express,5,Senior (3-7y),RENT,50000,Low,Source Verified,17.81,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1067028,1301395,13250,Medium,13250,Medium,13250,Medium,36 months,10.65,Medium,431.6,High,B,B2,Talbert House,4,Senior (3-7y),RENT,35000,Low,Not Verified,24.93,High,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1061877,1293509,20000,High,20000,High,20000,High,36 months,13.49,Medium,678.61,Very High,C,C1,,6,Senior (3-7y),RENT,75000,Medium,Verified,22.38,High,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1067018,1301384,3000,Low,3000,Low,3000,Low,36 months,14.65,Medium,103.49,Low,C,C3,Kohls Corporation,5,Senior (3-7y),RENT,71000,Medium,Verified,21.84,High,medical,12/1/2011,12,Dec,2011,Fully Paid,0
1067223,1301585,7350,Medium,7350,Medium,7350,Medium,36 months,10.65,Medium,239.42,Medium,B,B2,"Hospice Peachtree, LLC",10,Expert (7y+),MORTGAGE,48000,Low,Not Verified,11.93,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1067004,1301365,11500,Medium,11500,Medium,11500,Medium,36 months,15.27,High,400.18,High,C,C4,Merks Bar and Grill,5,Senior (3-7y),RENT,36000,Low,Not Verified,21.1,High,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1031265,1260676,13650,Medium,13650,Medium,13650,Medium,36 months,12.42,Medium,456.12,High,B,B4,ITT Aerospace Controls,10,Expert (7y+),MORTGAGE,86000,Medium,Not Verified,12.29,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Charged Off,1
1066835,1301027,10500,Medium,10500,Medium,10500,Medium,36 months,16.29,High,370.66,Medium,D,D1,Butte Community College,3,Junior (1-3y),RENT,30000,Low,Source Verified,15,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Charged Off,1
1067181,1301536,12000,Medium,12000,Medium,11975,Medium,36 months,9.91,Low,386.7,Medium,B,B1,Deloitte Tax LLP,2,Junior (1-3y),RENT,60000,Medium,Not Verified,15.5,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1067179,1301534,6000,Medium,6000,Medium,6000,Medium,36 months,8.9,Low,190.52,Low,A,A5,BMW,3,Junior (1-3y),RENT,34000,Low,Not Verified,14.51,Medium,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1067172,1301527,11500,Medium,11500,Medium,11500,Medium,36 months,15.27,High,400.18,High,C,C4,Eel River Brewing Co.,10,Expert (7y+),MORTGAGE,44200,Low,Verified,21.69,High,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1066712,1301115,7000,Medium,7000,Medium,7000,Medium,36 months,12.42,Medium,233.91,Medium,B,B4,johns hopkins hospital,7,Senior (3-7y),MORTGAGE,82000,Medium,Not Verified,12,Medium,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1066706,1300906,29500,Very High,29500,High,28513.45925,Very High,60 months,20.3,High,786.51,Very High,E,E5,United States DHS,6,Senior (3-7y),MORTGAGE,83000,Medium,Source Verified,20.93,High,debt_consolidation,12/1/2011,12,Dec,2011,Fully Paid,0
1066836,1301028,2000,Low,2000,Low,2000,Low,36 months,15.27,High,69.6,Low,C,C4,The University of Texas,2,Junior (1-3y),RENT,41000,Low,Verified,17.74,Medium,moving,12/1/2011,12,Dec,2011,Fully Paid,0
1066826,1301015,11625,Medium,11625,Medium,11625,Medium,36 months,13.49,Medium,394.45,Medium,C,C1,USD 362,1,Fresher (0-1y),MORTGAGE,36000,Low,Source Verified,19.33,Medium,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1063280,1295793,15075,High,15075,High,15075,High,36 months,14.27,Medium,517.21,High,C,C2,JPMorgan Chase Bank,10,Expert (7y+),RENT,35000,Low,Verified,20.16,High,debt_consolidation,12/1/2011,12,Dec,2011,Charged Off,1
1057447,1289006,5300,Medium,5300,Medium,5300,Medium,36 months,15.27,High,184.43,Low,C,C4,Windsor Marketing Group,1,Fresher (0-1y),RENT,30000,Low,Verified,24.88,High,credit_card,12/1/2011,12,Dec,2011,Fully Paid,0
1040867,1270873,8200,Medium,8200,Medium,8200,Medium,36 months,6.62,Low,251.77,Medium,A,A2,new view gifts & accessories,1,Fresher (0-1y),RENT,40000,Low,Source Verified,11.1,Medium,home_improvement,12/1/2011,12,Dec,2011,Fully Paid,0
